ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
3823,Decline Shoulder Tap,Strength,Chest,Body weight,Male,,,,,strength
3824,Pseudo Planche Push-up,Strength,"Chest, Waist",Body weight,Male,,,,,strength
3825,Mid Air Lateral Raises with Switching Palms,Strength,Shoulders,Body weight,Male,,,,,strength
3826,Lying Around the World,Strength,Shoulders,Body weight,Male,"Deltoid Lateral, Deltoid Posterior ","Infraspinatus, Latissimus Dorsi, Serratus Anterior, Teres Minor, Tibialis Anterior, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
3827,Lying Floor Hyperextension,Strength,Hips,Body weight,Male,Erector Spinae,"Gluteus Maximus, Hamstrings",,,strength
3828,Bent-Over Row with Towel,Strength,Back,Body weight,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Middle Fibers, Trapezius Upper Fibers ","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
3829,Lying Floor Hyperextension with Towel,Strength,Back,Body weight,Male,,,,,strength
3830,Lying Double Legs Hammer Curl with Towel,Strength,Upper Arms,Body weight,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
3831,Lying Single Legs Reverse Biceps Curl with Towel,Strength,Forearms,Body weight,Male,,,,,strength
3838,Crunch (on bench),Strength,Waist,Body weight,Male,,,,,strength
3841,Band side bend,Strength,Waist,Resistance Bands,Female,,,,,strength
3845,Band straight back seated row,Strength,Back,Resistance Bands,Male,,,,,strength
3847,Band twist (up-down),Strength,Waist,Resistance Bands,Male,,,,,strength
3848,Seated Row with Towel,Strength,Back,Body weight,Male,,,,,strength
3850,Two Legs Reverse Biceps Curl with Towel,Strength,Upper Arms,Body weight,Male,,,,,strength
3851,Two Legs Hammer Curl with Towel,Strength,Upper Arms,Body weight,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
3852,Plank Lateral Raise,Strength,"Shoulders, Waist",Body weight,Male,"Deltoid Posterior , Obliques","Deltoid Anterior, Deltoid Lateral, Gluteus Maximus, Gluteus Medius, Infraspinatus, Pectoralis Major Clavicular Head, Rectus Abdominis, Tensor Fasciae Latae, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
3853,Resistance Band Standing Hip Abduction,Strength,Hips,Resistance Bands,Male,,,,,strength
3854,Front Plank Walkout,Strength,Waist,Body weight,Male,,,,,strength
3859,Cable Bent Over Row,Strength,Back,Cable,Male,,,,,strength
3860,Weighted Plate Bent Over Row,Strength,Back,Body weight,Male,,,,,strength
3861,Exercise Ball Body Saw,Strength,Waist,Stability (Swiss) Ball,Male,,,,,strength
3864,Kettlebell Burpee,Aerobic,Plyometrics,Kettlebells,Male,,,,,cardio
3868,Cable Fly with Chest Supported,Strength,Chest,Cable,Male,,,,,strength
3869,Cable Seated Chest Fly,Strength,Chest,Cable,Male,,,,,strength
3874,Smith Kneeling Hip Thrust,Strength,Hips,Smith Machine,Male,,,,,strength
3875,Resistance Band 45 degrees Hyperextension,Strength,Hips,Resistance Bands,Male,,,,,strength
3880,Cable Leaning Lateral Raise,Strength,Shoulders,Cable,Male,,,,,strength
3887,Jump Box Over,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
3888,Dumbbell One Arm Snatch,Strength,"Hips, Shoulders, Thighs",Dumbbells,Male,"Deltoid Anterior, Erector Spinae, Gluteus Maximus, Quadriceps","Adductor Magnus, Deltoid Lateral, Gastrocnemius, Serratus Anterior, Soleus, Triceps Brachii",,,strength
3890,Hanging Knees to Elbows,Strength,Waist,Body weight,Male,,,,,strength
3891,Hanging Toes to Bar,Strength,Waist,Body weight,Male,,,,,strength
3892,Jump on Fit Box,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
3893,Assault Bike Run,Aerobic,Cardio,Body weight,Male,,,,,cardio
3896,Band seated row,Strength,Back,Resistance Bands,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
3899,Band Bent Over row,Strength,Back,Resistance Bands,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
3903,Resistance Band One Leg Kickback (Bent Position),Strength,Hips,Resistance Bands,Male,,,,,strength
3905,Arm Circles,Strength,Shoulders,Body weight,Male,,,,,strength
3906,Bodyweight Kneeling Push-up Row,Strength,Chest,Body weight,Male,"Infraspinatus, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Deltoid Lateral, Deltoid Posterior, Obliques, Rectus Abdominis, Triceps Brachii",,,strength
3907,Front Plank with Arm and Leg Lift (push-up position),Strength,"Hips, Waist",Body weight,Male,"Gluteus Maximus, Latissimus Dorsi, Rectus Abdominis, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers","Gastrocnemius, Hamstrings, Obliques, Quadriceps, Soleus",,,strength
3908,Bodyweight Windmill,Strength,Waist,Body weight,Male,,,,,strength
3910,Weighted Push-up with Vest,Strength,Chest,Body weight,Male,,,,,strength
3911,Dumbbell Low Fly,Strength,Chest,Dumbbells,Male,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior",,,strength
3912,Cable Bent-Over One Arm Lateral Raise,Strength,Shoulders,Cable,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
3913,Dumbbell One Arm Front Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
3914,Cable Rear Delt Row,Strength,Shoulders,Cable,Male,,,,,strength
3916,Handstand Shoulder Press with Wall (between benches),Strength,Shoulders,Body weight,Male,,,,,strength
